start_time,close_time,request_id,type,department,address,zipcode,status,problem_category,problem,location_type,park_district,large_crew,material_type,material_condition,description,lat,lon,case_id,parent_case_id,year,geometry
2023/07/13 18:22,,16014697,Janitorial Maintenance,Parks & Recreation,KEYSTONE ST & UNRUH AVE,19135.0,New,Janitorial Maintenance,Trash,Park,,No,Construction Materials,Construction Debris,"Trash dumped near the field

Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No",40.0216375,-75.0442753,5008Y00002E9dJf,,2023,POINT (496221.8667890515 4430159.7127272105)
2023/07/15 10:33,,16017997,Janitorial Maintenance,Parks & Recreation,4301 LEVICK ST,19135.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"Custom Fields: 
Custom fields:
Description of Problem: Trash all over baseball field",40.0251873,-75.054937,5008Y00002E9umv,,2023,POINT (495312.3174861149 4430554.213979065)
2023/07/15 21:46,,16018492,Janitorial Maintenance,Parks & Recreation,JASPER ST & E SCHILLER ST,,New,Janitorial Maintenance,Odor; Trash; Litter,Park,,No,,,Description of Problem: Possible dead dog in trash bag in rain garden in the park. Schiller st one by Jasper,39.9982557,-75.1063378,5008Y00002E9zRw,,2023,POINT (490922.80548143666 4427569.032670093)
2023/07/17 10:13,2024/10/11 11:38,16020054,Janitorial Maintenance,Parks & Recreation,4330 DEERPATH LN,19154.0,Closed,Janitorial Maintenance,Litter,Playground,,Yes,,,Customer states trash is piled up.,40.0795003,-74.9734577,5008Y00002FJUqP,,2023,POINT (502263.0131094714 4436581.372512938)
2023/07/20 10:45,,16029516,Janitorial Maintenance,Parks & Recreation,1800 DIAMOND ST,19121.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,The gate is broken and is hanging off the hinges and there is litter and trash all over the park and there is someone sleeping in there on the bench,39.9855353,-75.1630767,5008Y00002FKHu4,,2023,POINT (486076.8818520154 4426164.512904105)
2023/07/23 22:23,,16036142,Janitorial Maintenance,Parks & Recreation,E ROOSEVELT BLVD & WINCHESTER AVE,19115.0,New,Janitorial Maintenance,Glass; Trash; Spill; Litter,Park,,No,Other,Litter,"Pennypack Park in Bustleton is facing a severe disruption that threatens community safety. Partygoers are blatantly violating park regulations, driving recklessly on pedestrian footpaths, causing an unbearable noise nuisance, and leaving the park strewn with unbagged trash. Residents have been reporting the issue for weeks, but the police response has been inadequate due to limited manpower. Despite notifying the mayor and city council, no action has been taken.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Bike Lane",40.0687485,-75.0402667,5008Y00002FKoSD,,2023,POINT (496566.2960072705 4435388.451762175)
2023/07/24 13:07,,16037966,Janitorial Maintenance,Parks & Recreation,CHAMOUNIX DR & GREENLAND DR,19131.0,New,Janitorial Maintenance,Trash,Park,,No,Other,Bagged,Over 10 bags of trash behind Chamounix Field. There is a lot of loose trash in the pile as well. Found on 7/23.,40.0010584,-75.1991654,5008Y00002FKvsO,,2023,POINT (482999.5577797098 4427893.683942094)
2023/07/25 10:25,,16040063,Janitorial Maintenance,Parks & Recreation,4901 KINGSESSING AVE,19143.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,"The trash cans around the rec haven't been emptied, and they are now overflowing.",39.9426706,-75.2172169,5008Y00002FL76U,,2023,POINT (481442.9260936353 4421416.831535283)
2023/07/31 14:27,,16051048,Janitorial Maintenance,Parks & Recreation,2400 FAUNCE ST,19152.0,New,Janitorial Maintenance,Trash,Park,,No,,,Customer complaint of trash and debris near a camper that has been occupied since June,40.0509225,-75.0537158,5008Y00002FbITO,,2023,POINT (495418.2431335831 4433410.524948108)
2023/07/31 19:00,,16053676,Janitorial Maintenance,Parks & Recreation,W KINGSLEY ST & W WALNUT LN,19144.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Multiple trash cans overflowing

Name of the park: Blue Bell park
Describe the issue: Trash needs to be picked up
Exact location within the park: Next to buildings, along path
Large Crew & Heavy Machinery To Clean Up?: No",40.0322811,-75.1941307,5008Y00002FbO75,5008Y00002CWfyv,2023,POINT (483436.8620891992 4431358.163605913)
2023/08/01 10:00,,16056731,Janitorial Maintenance,Parks & Recreation,1400-52 N 5TH ST,19122.0,New,Janitorial Maintenance,Odor; Trash,Recreation Center,,No,,,The caller called to report there are about 30 bags of trash near rec center entrance,39.9733268,-75.1443367,5008Y00002FbT9I,,2023,POINT (487674.66789115977 4424806.734704185)
2023/08/01 14:11,,16057824,Janitorial Maintenance,Parks & Recreation,700 W ALLENS LN,19119.0,New,Janitorial Maintenance,Litter,Recreation Center,,No,,,"Per caller dirt and overgrown weeds, grass inside tennis court",40.050699,-75.2031575,5008Y00002FbY42,,2023,POINT (482671.36248825985 4433404.104777407)
2023/08/02 12:52,,16060291,Janitorial Maintenance,Parks & Recreation,1701 FRANKFORD AVE,19125.0,New,Janitorial Maintenance,Trash,Park,,No,,,trash bins are overflowing throughout the park,39.9749722,-75.1328301,5008Y00002FbkTh,,2023,POINT (488657.52237225533 4424987.830470248)
2023/08/06 14:47,,16067648,Janitorial Maintenance,Parks & Recreation,MEDIA ST & N 53RD ST,19131.0,New,Janitorial Maintenance,Trash; Litter,Playground,,No,Other; Mattress and Furniture,Litter,"Illegal dumping of mattress, shoes, trash bags and other items behind the trees located in the ball field.

 
Is the trash on a vacant lot?: Yes- Please resubmit as a Vacant Lot Clean Up
Is the trash in the bike lane, street or the sidewalk?: Residential or Commercial Property - please contact Philly311
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No",39.9756169,-75.2279457,5008Y00002FcMqy,,2023,POINT (480535.6955581956 4425075.813902632)
2023/08/07 09:59,,16068399,Janitorial Maintenance,Parks & Recreation,6250 FRONTENAC ST,19111.0,New,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,,,Caller advised that trash and debris have been dumped on the Summerdale side of the playground,40.0401755,-75.0821269,5008Y00002FcWMQ,,2023,POINT (492993.7822475011 4432219.551989901)
2023/08/08 08:49,2023/08/31 11:22,16071141,Janitorial Maintenance,Parks & Recreation,LINCOLN DR & MORRIS ST,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"There is a washing machine and other litter on the Northwest side of Morris Street near Lincoln Drive, in Clifford Park. In  Morris Street itself there are fallen tree limbs blocking the street.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Clifford Park
Describe the issue: There is a washing machine and other litter on the Northwest side of Morris Street near Lincoln Drive, in Clifford Park. Across the street in the park and on Morris Street itself there are fallen tree limbs blocking the street.
Exact location within the park: There is a washing machine and other litter on the Northwest side of Morris Street near Lincoln Drive, in Clifford Park. Across the street in the park and on Morris Street itself there are fallen tree limbs blocking the street.",40.0349684,-75.1884056,5008Y00002FckTt,5008Y00002DCW4n,2023,POINT (483925.9560601038 4431655.380791055)
2023/08/09 11:48,,16074934,Janitorial Maintenance,Parks & Recreation,CHAMOUNIX DR & FORD RD,,New,Janitorial Maintenance,Trash,Park,,No,,,"Customer reported trash, debris and furniture in the Park.",39.9970984,-75.2047071,5008Y00002Fd1Sm,,2023,POINT (482525.5173471413 4427455.23392014)
2023/08/10 12:50,,16078002,Janitorial Maintenance,Parks & Recreation,1216 S 4TH ST,19147.0,New,Janitorial Maintenance,Litter,Park,,No,,,Description of Problem: Water Dept left two of these in our park and have been here for weeks,39.9328967,-75.1512885,5008Y00002FdGKE,,2023,POINT (487073.424394944 4420320.406558972)
2023/08/13 19:35,,16082447,Janitorial Maintenance,Parks & Recreation,W CAMBRIA ST & N 27TH ST,,New,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"I would like to see Whittier playground cleaned up and improved with new equipment for the kids. It?s a shame that playgrounds in Mt. Airy and other areas and clean and trash free but playgrounds in our neighborhoods (North Philly area) are disgusting


Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Whittier Playground
Describe the issue: Trash, litter, old equipment
Exact location within the park: 27th and Cambria",39.9997124,-75.1748684,5008Y00002Fdmaf,,2023,POINT (485073.2192383224 4427739.939504512)
2023/08/21 12:14,,16101394,Janitorial Maintenance,Parks & Recreation,5200 MEDIA ST,19131.0,New,Janitorial Maintenance,Trash,Playground,,Yes,,,Caller reporting mattress and trash bags close to the alley way.  Weeds on the gate. Gate is leaning near houses on Harlan .,39.9756584,-75.2273121,5008Y00002GXgmX,,2023,POINT (480589.81051150727 4425080.281888917)
2023/08/22 13:16,,16104335,Janitorial Maintenance,Parks & Recreation,RACE ST & N 64TH ST,,New,Janitorial Maintenance,Trash,Park,,No,,,"HI,

THE PICTURES REPRESENT OF THE UN-SERVICED TRASH RETAINER THAT EXISTS WITHIN THE COBBS CREEK PARK EXTENSION THAT IS NEAR OF THE INTERSECTION OF THE RACE STREET AND 64TH STREET!

YES, THE RETAINER IS OVER-FILLED AND NEEDS TO BE SERVICED TO THE ACCOMMODATION TO THE PUBLIC AND TO KEEP OF A CLEAN PARK!

ONCE AGAIN, THE UN-SERVICED TRASH RETAINER IS WITHIN THE COBBS CREEK PARK EXTENSION AND NEAR OF THE INTERSECTION OF THE RACE STREET AND 64TH STREET!

THANK YOU!",39.9660523,-75.2481578,5008Y00002GXnqc,5008Y00002GXi3g,2023,POINT (478806.8269661106 4424018.847448183)
2023/09/12 14:04,,16145643,Janitorial Maintenance,Parks & Recreation,COBBS CREEK PKWY & OSAGE AVE,,New,Janitorial Maintenance,Litter,Park,,No,,,dumping trash in the  park and also wood,39.9557109,-75.2482084,5008Y00002GZZyC,,2023,POINT (478799.31208054384 4422871.071084163)
2023/09/14 11:13,,16177479,Janitorial Maintenance,Parks & Recreation,CHESTNUT ST & COBBS CREEK PKWY,,In-Progress,Janitorial Maintenance,Trash,Park,,Yes,Appliances; Other; Mattress and Furniture; TV's and Monitors,Litter,"extremely serious dumping set back in woods where Chestnut runs into Cobbs creek. enormous amounts of litter, cans, plastic bags, styrofoam, paper and cardboard, along with large coolers, tables, chairs, and mattresses


Large Crew & Heavy Machinery To Clean Up?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Is there commercial hazardous waste?: No",39.9611848,-75.2470775,5008Y00002GZxRq,,2023,POINT (478897.5904754224 4423478.348954566)
2023/09/20 08:38,,16204268,Janitorial Maintenance,Parks & Recreation,2100 N HOWARD ST,19122.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,"Custom Fields: 
Custom fields:
Name of the park: Norris Square park
Describe the issue: Trash cans a full for almost a week and nobody  cleans them send workers asap
Exact location within the park: Norris Square across 2124 N Hancock st
Large Crew & Heavy Machinery To Clean Up?: No",39.9825713,-75.1337774,5008Y00002GaZwa,,2023,POINT (488577.8968430777 4425831.374458623)
2023/09/21 09:13,,16223234,Janitorial Maintenance,Parks & Recreation,2100-60 N HOWARD ST,19122.0,New,Janitorial Maintenance,Odor; Trash; Litter,Park,,Yes,,,The trash cans are overfilled and a lot of trash is scattering around the trash cans,39.9825713,-75.1337774,5008Y00002FWpYC,,2023,POINT (488577.8968430777 4425831.374458623)
2023/09/22 15:18,2023/10/18 15:31,16234995,Janitorial Maintenance,Parks & Recreation,LARCHWOOD AVE & S 51ST ST,,Closed,Janitorial Maintenance,Odor; Trash; Litter; Restroom,Park,,No,,,"Request to clean Malcolm X Park of debris, and clothes, etc. on LARCHWOOD side near 51st ST.",39.9517656,-75.2245676,5008Y00002FX2zA,,2023,POINT (480817.4876999408 4422427.83410188)
2023/09/22 16:47,,16235573,Janitorial Maintenance,Parks & Recreation,PARKSIDE AVE & N 53RD ST,,In-Progress,Janitorial Maintenance,Trash,Recreation Center,,No,,,"Illegal dumping behind the basketball court parking lot
construction material 
household debris",39.9826928,-75.2270582,5008Y00002FX2WD,,2023,POINT (480613.47901984444 4425860.974522623)
2023/09/29 09:32,,16266259,Janitorial Maintenance,Parks & Recreation,200 N 18TH ST,19103.0,New,Janitorial Maintenance,Trash; Water,Park,,No,,,Customer reported the Logan  Fountain in the middle of Logan Square needs to be cleaned.  The water is dirty.,39.9577495,-75.1690339,5008Y00002FXnWl,,2023,POINT (485562.4245970913 4423081.520873765)
2023/09/30 17:23,,16271533,Janitorial Maintenance,Parks & Recreation,3799 GERMANTOWN AVE,19140.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Custom Fields: 
Custom fields:
Description of Problem: trash everywhere in park",40.0104363,-75.1511838,5008Y00002FXx7V,,2023,POINT (487096.9584937774 4428926.491670106)
2023/10/05 16:42,,16288412,Janitorial Maintenance,Parks & Recreation,697 GARLAND ST,19120.0,New,Janitorial Maintenance,Glass; Trash,Park,,No,,,"Customer reported illegal dumping needles,  trash , broken glass ,mattress and  debris  in the Tacony  Park.",40.032225,-75.108875,5008Y00002FYWxA,,2023,POINT (490710.8319089549 4431339.5652954355)
2023/10/08 19:26,,16291388,Janitorial Maintenance,Parks & Recreation,6525-47 VINE ST,19139.0,In-Progress,Janitorial Maintenance,Trash,Playground,,No,,,"Custom Fields: 
Custom fields:
Describe the issue: TRASH EXISTS THROUGHOUT THE ENTIRE PLAYGROUND, WILLIAM T. GRANAHAN PLAYGROUND.
Where is the issue?: Exterior",39.9679216,-75.2505298,5008Y00002FYhcV,,2023,POINT (478604.8359231364 4424226.886898712)
2023/10/10 08:14,2024/01/08 18:53,16292206,Janitorial Maintenance,Parks & Recreation,POPLAR ST & N 8TH ST,,Closed,Janitorial Maintenance,Trash,Park,,No,,,trash cans inside gate are overflowing,39.9679724,-75.1505156,5008Y00002FYoGb,,2023,POINT (487146.03047911945 4424213.323525501)
2023/10/18 11:53,2024/01/08 18:51,16310451,Janitorial Maintenance,Parks & Recreation,259 W NORRIS ST,19122.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,3rd & Norris Playground trash has not been emptied in about 3 weeks.,39.9810792,-75.1392609,5008Y00002FZbSn,,2023,POINT (488109.44907897385 4425666.483196218)
2023/10/18 11:57,,16310479,Janitorial Maintenance,Parks & Recreation,LINDEN AVE & STATE RD,,In-Progress,Janitorial Maintenance,Floor; Odor; Trash,Park,Pleasant Valley,No,,,"Caller indicates park restrooms are not opened for use and need access.  Caller is disable as well as others that need to use facility.  The use of portapotty is an inconvenience,",40.0458416,-74.9947218,5008Y00002FZbYp,,2023,POINT (500450.24413738574 4432845.221364354)
2023/10/18 12:27,2023/10/30 15:48,16310632,Janitorial Maintenance,Parks & Recreation,4600 MORRIS ST,19144.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Customer reported there leaves, acorns on the basketball court in the  Fern Hill Park on the West Abbottsford side of the Park.  Customer also reported the Tennis court needs to be  clean up.",40.0194736,-75.1685352,5008Y00002FZboe,,2023,POINT (485617.9698262987 4429932.203373101)
2023/10/22 10:53,,16319151,Janitorial Maintenance,Parks & Recreation,N HANCOCK ST & N HOWARD ST,19122.0,In-Progress,Grounds,Trash,Park,,No,,,"Name of the park: Norris Square
Describe the issue: Trash  piled on the sidewalk of the park and flying all around the neighborhood. Trash cans all around the park are full. The condition of the park is anti sanitary
Exact location within the park: Across 2114 N Hancock st on Norris Square park side
Large Crew & Heavy Machinery To Clean Up?: No",39.9679486,-75.1376181,5008Y00002FZvuz,,2023,POINT (488247.4679218302 4424208.902947575)
